maintenance_id,truck_id,maintenance_date,maintenance_type,odometer_reading,labor_hours,labor_cost,parts_cost,total_cost,facility_location,downtime_hours,service_description
maint00002546,trk00001,2024-08-09,brake,593738,3.0,281.6,153.15,434.75,oklahoma city,31.5,emergency brake
maint00002547,trk00047,2024-08-09,repair,388576,3.6,358.08,1434.54,1792.62,milwaukee,7.7,routine repair
maint00002548,trk00023,2024-08-10,inspection,204339,0.9,103.94,1.45,105.39,indianapolis,6.3,scheduled inspection
maint00002549,trk00009,2024-08-10,brake,308630,7.2,691.29,1742.04,2433.33,miami,8.6,routine brake
maint00002550,trk00017,2024-08-10,preventive,510533,3.8,340.21,2739.21,3079.42,houston,44.6,scheduled preventive
maint00002551,trk00007,2024-08-10,inspection,166346,4.6,558.78,134.95,693.73,los angeles,23.4,emergency inspection
maint00002552,trk00020,2024-08-11,transmission,121890,2.5,267.81,2430.21,2698.02,los angeles,44.7,routine transmission
maint00002553,trk00023,2024-08-11,brake,324178,2.4,267.2,2787.95,3055.15,miami,31.6,scheduled brake
maint00002554,trk00072,2024-08-11,tire,179431,3.3,346.13,985.09,1331.22,salt lake city,7.1,emergency tire
maint00002555,trk00068,2024-08-11,repair,404834,6.2,576.56,1850.15,2426.71,indianapolis,31.2,emergency repair
maint00002556,trk00083,2024-08-12,preventive,727779,3.3,345.24,2218.51,2563.75,oklahoma city,16.8,emergency preventive
maint00002557,trk00120,2024-08-12,transmission,736303,1.3,117.93,743.15,861.08,philadelphia,47.3,scheduled transmission
maint00002558,trk00038,2024-08-12,tire,292356,1.9,207.17,655.75,862.92,charlotte,12.3,emergency tire
maint00002559,trk00112,2024-08-12,transmission,555471,1.8,207.15,821.42,1028.57,minneapolis,37.3,emergency transmission
maint00002560,trk00015,2024-08-13,inspection,604689,4.4,390.14,21.54,411.68,salt lake city,13.9,scheduled inspection
maint00002561,trk00085,2024-08-13,tire,719040,5.4,536.15,1929.91,2466.06,dallas,10.9,emergency tire
maint00002562,trk00107,2024-08-14,preventive,528182,2.0,198.88,2595.83,2794.71,phoenix,20.5,scheduled preventive
maint00002563,trk00114,2024-08-14,preventive,416556,1.6,184.39,712.22,896.61,houston,21.2,scheduled preventive
maint00002564,trk00052,2024-08-14,inspection,616743,1.9,161.52,143.08,304.6,seattle,3.4,scheduled inspection
maint00002565,trk00008,2024-08-16,brake,59594,1.6,143.63,1879.6,2023.23,nashville,36.1,emergency brake
maint00002566,trk00089,2024-08-17,transmission,160672,6.9,649.27,1566.09,2215.36,chicago,28.4,emergency transmission
maint00002567,trk00103,2024-08-17,engine,588419,5.6,622.93,3461.78,4084.71,salt lake city,45.8,routine engine
maint00002568,trk00002,2024-08-17,brake,703124,2.4,230.87,972.99,1203.86,charlotte,26.1,scheduled brake
maint00002569,trk00115,2024-08-18,inspection,244465,1.8,224.82,7.95,232.77,chicago,3.1,routine inspection
maint00002570,trk00063,2024-08-18,transmission,536428,3.9,397.71,2044.25,2441.96,miami,25.6,routine transmission
maint00002571,trk00105,2024-08-18,transmission,94396,3.7,410.34,303.05,713.39,phoenix,39.6,scheduled transmission
maint00002572,trk00007,2024-08-19,brake,533172,3.9,368.77,665.4,1034.17,detroit,28.1,scheduled brake
maint00002573,trk00102,2024-08-19,preventive,281037,4.8,488.25,283.96,772.21,las vegas,19.5,scheduled preventive
maint00002574,trk00115,2024-08-19,transmission,453774,7.5,921.97,1083.35,2005.32,las vegas,2.6,emergency transmission
maint00002575,trk00046,2024-08-20,transmission,472696,3.8,458.74,1241.53,1700.27,minneapolis,40.5,scheduled transmission
maint00002576,trk00073,2024-08-20,engine,590720,6.3,742.41,2327.81,3070.22,milwaukee,41.4,routine engine
maint00002577,trk00079,2024-08-20,preventive,386643,2.7,331.93,2153.42,2485.35,columbus,41.4,scheduled preventive
maint00002578,trk00043,2024-08-21,preventive,238295,2.4,296.51,1211.65,1508.16,portland,46.9,routine preventive
maint00002579,trk00092,2024-08-22,transmission,548540,4.5,532.09,2662.53,3194.62,columbus,7.3,emergency transmission
maint00002580,trk00089,2024-08-23,inspection,356301,3.0,313.88,17.05,330.93,salt lake city,23.4,routine inspection
maint00002581,trk00080,2024-08-23,tire,661750,7.6,692.96,2922.6,3615.56,kansas city,37.3,emergency tire
maint00002582,trk00086,2024-08-23,transmission,283928,2.9,356.47,1881.86,2238.33,denver,18.2,scheduled transmission
maint00002583,trk00038,2024-08-24,brake,749875,7.6,771.98,2832.64,3604.62,las vegas,44.6,emergency brake
maint00002584,trk00111,2024-08-24,engine,511829,2.2,195.3,274.74,470.04,memphis,5.2,emergency engine
maint00002585,trk00098,2024-08-25,transmission,120834,5.8,690.69,3090.08,3780.77,indianapolis,27.5,routine transmission
maint00002586,trk00052,2024-08-25,inspection,596137,0.6,59.75,16.01,75.76,los angeles,45.3,routine inspection
maint00002587,trk00073,2024-08-26,transmission,568603,6.5,704.82,1573.04,2277.86,miami,16.4,routine transmission
maint00002588,trk00052,2024-08-27,transmission,715323,4.2,510.72,2014.42,2525.14,indianapolis,13.3,emergency transmission
maint00002589,trk00033,2024-08-27,repair,702753,7.3,694.5,111.0,805.5,omaha,35.7,routine repair
maint00002590,trk00073,2024-08-28,engine,700736,6.8,762.3,1567.11,2329.41,chicago,19.9,emergency engine
maint00002591,trk00030,2024-08-28,preventive,54594,5.8,717.62,2883.21,3600.83,columbus,38.7,routine preventive
maint00002592,trk00006,2024-08-28,transmission,206872,1.1,118.62,459.95,578.57,indianapolis,45.0,emergency transmission
maint00002593,trk00033,2024-08-29,inspection,422643,4.0,382.84,91.16,474.0,new york,9.9,routine inspection
maint00002594,trk00112,2024-08-29,transmission,654334,3.0,285.98,2461.2,2747.18,salt lake city,17.0,routine transmission
maint00002595,trk00090,2024-08-29,brake,316711,0.6,70.92,2443.99,2514.91,detroit,31.4,routine brake
maint00002596,trk00106,2024-08-29,tire,189695,1.5,130.14,527.95,658.09,dallas,9.5,scheduled tire
maint00002597,trk00081,2024-08-30,repair,342408,4.0,340.32,3319.92,3660.24,minneapolis,4.9,routine repair
maint00002598,trk00044,2024-08-30,tire,667523,1.1,126.7,471.78,598.48,las vegas,5.7,emergency tire
maint00002599,trk00096,2024-08-31,repair,663196,4.6,493.18,100.13,593.31,omaha,32.3,emergency repair
maint00002600,trk00062,2024-08-31,repair,397798,5.8,716.39,2881.5,3597.89,minneapolis,2.1,emergency repair
maint00002601,trk00096,2024-09-01,tire,99470,4.1,382.8,891.76,1274.56,las vegas,17.0,emergency tire
maint00002602,trk00079,2024-09-03,transmission,423466,3.2,398.17,3330.97,3729.14,oklahoma city,39.2,scheduled transmission
maint00002603,trk00058,2024-09-04,transmission,172585,1.6,144.66,2087.94,2232.6,columbus,22.4,emergency transmission
maint00002604,trk00096,2024-09-05,preventive,135607,4.1,352.11,1912.55,2264.66,phoenix,35.8,emergency preventive
maint00002605,trk00062,2024-09-05,repair,312945,4.5,529.02,158.94,687.96,philadelphia,13.3,routine repair
maint00002606,trk00106,2024-09-05,inspection,85064,3.3,397.77,113.15,510.92,nashville,6.2,scheduled inspection
maint00002607,trk00021,2024-09-06,engine,594665,7.1,623.99,400.25,1024.24,los angeles,42.9,routine engine
maint00002608,trk00016,2024-09-06,engine,152131,1.8,155.74,3381.29,3537.03,philadelphia,43.1,emergency engine
maint00002609,trk00109,2024-09-06,transmission,52267,0.7,70.06,1991.18,2061.24,salt lake city,2.1,routine transmission
maint00002610,trk00036,2024-09-08,transmission,739926,0.7,79.81,1688.88,1768.69,omaha,17.0,scheduled transmission
maint00002611,trk00008,2024-09-08,engine,515337,4.6,403.06,2423.06,2826.12,memphis,47.0,routine engine
maint00002612,trk00027,2024-09-08,repair,82828,3.9,444.67,657.17,1101.84,philadelphia,47.2,routine repair
maint00002613,trk00038,2024-09-08,transmission,391672,2.6,267.51,1394.24,1661.75,portland,40.2,routine transmission
maint00002614,trk00013,2024-09-09,repair,166561,3.5,359.92,160.48,520.4,los angeles,36.7,scheduled repair
maint00002615,trk00045,2024-09-09,brake,607583,1.9,200.5,3052.4,3252.9,nashville,22.9,emergency brake
maint00002616,trk00088,2024-09-09,inspection,287607,7.4,877.99,72.79,950.78,houston,37.1,scheduled inspection
maint00002617,trk00044,2024-09-10,inspection,689255,4.5,480.08,48.43,528.51,portland,22.3,emergency inspection
maint00002618,trk00115,2024-09-10,transmission,331298,7.6,859.62,226.31,1085.93,detroit,44.3,routine transmission
maint00002619,trk00101,2024-09-10,inspection,369524,5.1,460.73,13.83,474.56,detroit,47.9,emergency inspection
maint00002620,trk00024,2024-09-10,engine,131594,4.3,366.87,1519.26,1886.13,oklahoma city,24.9,emergency engine
maint00002621,trk00001,2024-09-11,engine,293864,7.3,733.56,3338.6,4072.16,philadelphia,13.4,routine engine
maint00002622,trk00023,2024-09-11,inspection,598915,6.2,734.44,98.95,833.39,las vegas,43.0,emergency inspection
maint00002623,trk00005,2024-09-11,inspection,353340,5.7,579.71,135.88,715.59,los angeles,12.8,scheduled inspection
maint00002624,trk00038,2024-09-11,transmission,141148,1.1,108.21,2407.52,2515.73,omaha,14.8,emergency transmission
maint00002625,trk00017,2024-09-12,preventive,306862,2.7,330.11,3222.21,3552.32,las vegas,21.4,scheduled preventive
maint00002626,trk00062,2024-09-12,brake,58967,0.7,72.23,3119.96,3192.19,las vegas,46.8,scheduled brake
maint00002627,trk00022,2024-09-12,brake,354543,2.6,272.9,1082.99,1355.89,seattle,28.1,routine brake
maint00002628,trk00113,2024-09-13,engine,389472,4.5,451.1,2470.24,2921.34,detroit,11.2,scheduled engine
maint00002629,trk00079,2024-09-13,engine,483716,3.7,374.56,1699.85,2074.41,miami,30.4,scheduled engine
maint00002630,trk00010,2024-09-13,tire,221093,5.3,558.69,2290.93,2849.62,houston,5.7,scheduled tire
maint00002631,trk00055,2024-09-15,tire,224458,7.8,769.43,612.27,1381.7,miami,14.7,emergency tire
maint00002632,trk00052,2024-09-15,tire,344464,5.9,511.13,3478.53,3989.66,phoenix,27.5,emergency tire
maint00002633,trk00050,2024-09-16,inspection,121633,4.7,570.12,108.05,678.17,denver,16.7,routine inspection
maint00002634,trk00044,2024-09-16,tire,727138,0.6,56.88,838.93,895.81,charlotte,44.5,scheduled tire
maint00002635,trk00003,2024-09-16,repair,644783,7.0,617.16,3282.86,3900.02,omaha,10.0,emergency repair
maint00002636,trk00012,2024-09-17,repair,520902,2.6,242.17,1204.07,1446.24,milwaukee,24.0,scheduled repair
maint00002637,trk00022,2024-09-17,repair,60733,4.7,534.38,1407.3,1941.68,dallas,37.1,emergency repair
maint00002638,trk00025,2024-09-18,preventive,570070,4.8,465.43,3206.2,3671.63,nashville,9.9,routine preventive
maint00002639,trk00081,2024-09-18,engine,558739,1.2,114.34,3113.57,3227.91,memphis,6.6,emergency engine
maint00002640,trk00076,2024-09-18,engine,312687,6.0,612.07,3443.67,4055.74,philadelphia,44.1,routine engine
maint00002641,trk00088,2024-09-19,repair,107463,4.5,413.72,803.91,1217.63,columbus,15.7,emergency repair
maint00002642,trk00002,2024-09-21,inspection,748822,7.2,765.96,91.3,857.26,kansas city,31.3,routine inspection
maint00002643,trk00068,2024-09-22,inspection,481491,4.1,497.76,90.01,587.77,nashville,29.5,emergency inspection
maint00002644,trk00119,2024-09-22,inspection,254832,2.8,333.25,82.16,415.41,houston,30.1,emergency inspection
maint00002645,trk00010,2024-09-23,repair,427764,0.9,78.82,1039.23,1118.05,new york,6.1,routine repair
maint00002646,trk00020,2024-09-23,inspection,261919,7.8,719.86,117.84,837.7,memphis,20.2,scheduled inspection
maint00002647,trk00019,2024-09-24,engine,111613,6.8,645.7,1380.49,2026.19,charlotte,11.7,scheduled engine
maint00002648,trk00051,2024-09-25,transmission,95803,1.0,101.48,2122.87,2224.35,portland,37.5,scheduled transmission
maint00002649,trk00044,2024-09-25,repair,697316,6.5,745.6,2728.22,3473.82,chicago,28.4,emergency repair
maint00002650,trk00075,2024-09-25,brake,381987,5.8,593.69,1031.58,1625.27,denver,15.3,scheduled brake
maint00002651,trk00097,2024-09-25,tire,675084,1.4,166.49,2079.62,2246.11,dallas,25.8,emergency tire
maint00002652,trk00058,2024-09-25,repair,512566,4.3,519.01,1121.07,1640.08,milwaukee,13.2,routine repair
maint00002653,trk00063,2024-09-26,inspection,367152,5.8,665.05,74.52,739.57,philadelphia,41.2,emergency inspection
maint00002654,trk00010,2024-09-26,repair,737246,0.8,99.43,1266.11,1365.54,seattle,45.9,routine repair
maint00002655,trk00086,2024-09-26,inspection,382268,1.8,156.32,127.73,284.05,las vegas,16.7,routine inspection
maint00002656,trk00076,2024-09-26,inspection,363772,2.3,271.09,14.68,285.77,houston,6.2,emergency inspection
maint00002657,trk00017,2024-09-26,preventive,488535,0.9,77.4,2016.8,2094.2,columbus,22.3,routine preventive
maint00002658,trk00066,2024-09-27,engine,497042,4.3,398.73,2290.81,2689.54,dallas,36.6,routine engine
maint00002659,trk00064,2024-09-27,repair,573540,4.8,493.54,2244.25,2737.79,chicago,9.1,routine repair
maint00002660,trk00003,2024-09-27,brake,73320,3.7,327.29,376.73,704.02,phoenix,18.1,scheduled brake
maint00002661,trk00088,2024-09-27,engine,562786,2.2,189.98,2748.69,2938.67,philadelphia,39.3,routine engine
maint00002662,trk00070,2024-09-27,tire,95706,7.2,717.14,1158.45,1875.59,dallas,9.0,scheduled tire
maint00002663,trk00024,2024-09-27,repair,730835,1.1,103.92,2541.71,2645.63,minneapolis,23.7,routine repair
maint00002664,trk00009,2024-09-27,preventive,591428,2.5,268.81,2559.5,2828.31,portland,42.8,scheduled preventive
maint00002665,trk00008,2024-09-27,brake,449014,2.5,270.32,1334.36,1604.68,kansas city,6.2,scheduled brake
maint00002666,trk00055,2024-09-27,preventive,100105,5.4,549.43,1293.53,1842.96,los angeles,31.7,routine preventive
maint00002667,trk00118,2024-09-28,tire,512831,5.4,517.08,3425.8,3942.88,houston,46.5,scheduled tire
maint00002668,trk00063,2024-09-29,engine,747589,7.6,682.63,124.26,806.89,las vegas,18.9,routine engine
maint00002669,trk00081,2024-09-29,repair,314349,2.0,179.56,2767.38,2946.94,chicago,15.2,scheduled repair
maint00002670,trk00016,2024-09-29,preventive,378189,3.9,386.1,2521.99,2908.09,omaha,23.1,routine preventive
maint00002671,trk00053,2024-09-29,brake,628809,5.9,736.32,3201.95,3938.27,chicago,20.3,scheduled brake
maint00002672,trk00071,2024-09-30,engine,634456,6.1,653.25,2631.09,3284.34,dallas,23.5,routine engine
maint00002673,trk00067,2024-09-30,transmission,622392,2.4,255.12,603.69,858.81,dallas,37.1,routine transmission
maint00002674,trk00014,2024-10-01,brake,111571,6.7,823.67,465.16,1288.83,omaha,38.8,routine brake
maint00002675,trk00009,2024-10-01,tire,108624,3.9,462.74,3383.49,3846.23,chicago,41.2,routine tire
maint00002676,trk00110,2024-10-02,repair,714497,2.5,285.17,1335.36,1620.53,seattle,43.7,scheduled repair
maint00002677,trk00056,2024-10-02,preventive,694416,3.2,362.9,1446.97,1809.87,denver,33.3,scheduled preventive
maint00002678,trk00101,2024-10-02,transmission,674807,2.2,193.13,827.24,1020.37,memphis,22.0,routine transmission
maint00002679,trk00021,2024-10-02,tire,327224,5.2,611.02,651.77,1262.79,omaha,24.8,scheduled tire
maint00002680,trk00092,2024-10-03,preventive,695352,3.0,366.61,1857.09,2223.7,atlanta,2.4,emergency preventive
maint00002681,trk00026,2024-10-03,preventive,327075,5.0,428.26,1983.25,2411.51,atlanta,29.5,scheduled preventive
maint00002682,trk00073,2024-10-03,tire,56821,6.6,741.14,2806.74,3547.88,omaha,44.3,emergency tire
maint00002683,trk00081,2024-10-03,brake,730597,4.6,505.08,353.22,858.3,memphis,2.2,scheduled brake
maint00002684,trk00004,2024-10-04,tire,349248,4.3,387.17,149.33,536.5,columbus,22.5,scheduled tire
maint00002685,trk00020,2024-10-04,transmission,160583,5.2,607.69,1310.5,1918.19,miami,4.0,routine transmission
maint00002686,trk00080,2024-10-05,engine,628030,3.7,375.33,2288.6,2663.93,chicago,4.5,routine engine
maint00002687,trk00109,2024-10-05,repair,144708,3.0,304.07,2237.28,2541.35,dallas,26.1,routine repair
maint00002688,trk00058,2024-10-06,transmission,118613,4.9,438.02,135.75,573.77,las vegas,7.0,emergency transmission
maint00002689,trk00089,2024-10-06,brake,550498,0.6,72.19,1283.08,1355.27,miami,43.8,scheduled brake
maint00002690,trk00055,2024-10-06,repair,98355,6.2,694.27,689.29,1383.56,atlanta,12.7,routine repair
maint00002691,trk00023,2024-10-06,transmission,230490,2.1,199.52,1019.68,1219.2,denver,33.6,routine transmission
maint00002692,trk00012,2024-10-08,engine,401367,1.8,166.0,939.48,1105.48,nashville,30.7,emergency engine
maint00002693,trk00109,2024-10-08,inspection,95492,5.9,611.03,100.0,711.03,dallas,11.1,routine inspection
maint00002694,trk00030,2024-10-08,repair,327109,1.3,128.53,1752.59,1881.12,houston,17.6,routine repair
maint00002695,trk00062,2024-10-08,brake,732658,1.5,184.8,2131.83,2316.63,minneapolis,39.4,routine brake
maint00002696,trk00084,2024-10-08,brake,156046,7.2,707.12,1097.63,1804.75,salt lake city,12.3,scheduled brake
maint00002697,trk00120,2024-10-09,brake,337737,3.1,375.69,67.01,442.7,memphis,39.0,emergency brake
maint00002698,trk00089,2024-10-09,preventive,203255,7.6,877.07,1701.0,2578.07,phoenix,8.9,routine preventive
maint00002699,trk00090,2024-10-09,engine,554378,3.1,277.88,2348.57,2626.45,seattle,3.0,emergency engine
maint00002700,trk00030,2024-10-09,brake,472839,3.8,456.09,1282.67,1738.76,new york,23.3,emergency brake
maint00002701,trk00077,2024-10-10,repair,244740,5.2,555.73,3093.06,3648.79,charlotte,33.5,emergency repair
maint00002702,trk00091,2024-10-11,preventive,712923,5.8,610.09,2193.09,2803.18,philadelphia,27.8,scheduled preventive
maint00002703,trk00064,2024-10-11,tire,114427,7.6,724.81,3494.85,4219.66,chicago,5.4,emergency tire
maint00002704,trk00040,2024-10-11,tire,199787,5.6,566.85,2869.17,3436.02,chicago,10.9,emergency tire
maint00002705,trk00036,2024-10-12,engine,283005,2.5,232.65,3261.0,3493.65,milwaukee,36.2,routine engine
maint00002706,trk00064,2024-10-12,transmission,291274,1.0,99.38,1654.19,1753.57,columbus,21.4,routine transmission
maint00002707,trk00120,2024-10-12,tire,637315,7.7,938.47,2963.59,3902.06,indianapolis,5.3,scheduled tire
maint00002708,trk00101,2024-10-12,repair,469057,7.9,677.35,50.39,727.74,salt lake city,8.7,emergency repair
maint00002709,trk00052,2024-10-13,engine,586595,4.5,476.47,2746.97,3223.44,denver,32.4,emergency engine
maint00002710,trk00054,2024-10-13,inspection,462862,7.2,720.22,132.38,852.6,new york,41.7,scheduled inspection
maint00002711,trk00003,2024-10-13,repair,485640,6.1,738.73,2304.0,3042.73,indianapolis,16.4,scheduled repair
maint00002712,trk00021,2024-10-13,preventive,84020,0.5,53.67,560.53,614.2,new york,21.1,routine preventive
maint00002713,trk00108,2024-10-13,repair,715055,3.1,295.25,1311.27,1606.52,nashville,16.1,routine repair
maint00002714,trk00104,2024-10-13,preventive,555456,4.5,444.33,419.84,864.17,atlanta,21.8,routine preventive
maint00002715,trk00115,2024-10-13,transmission,736563,3.0,312.03,3489.65,3801.68,portland,12.2,routine transmission
maint00002716,trk00020,2024-10-14,repair,511264,1.0,97.55,2750.8,2848.35,phoenix,14.7,emergency repair
maint00002717,trk00002,2024-10-14,inspection,52845,6.4,614.64,37.14,651.78,detroit,5.3,emergency inspection
maint00002718,trk00034,2024-10-15,preventive,694599,3.7,406.73,1978.17,2384.9,minneapolis,19.6,emergency preventive
maint00002719,trk00001,2024-10-16,engine,324593,4.6,486.05,2157.04,2643.09,new york,36.6,scheduled engine
